time(0.001 ms),Torque Measuring system 1 (NÂ·m),Angle Measuring system 1 (°),Torque Motor (NÂ·m),Angle Motor (°),Speed (rpm),Step,Current (A),Temperature (°C)
833500,0.53,891,0.54,892,404,2,-0.214,39.6
833750,0.53,891,0.54,892,404,2,-0.226,39.6
834000,0.52,891,0.54,894,404,2,-0.224,39.6
834250,0.52,893,0.54,894,404,2,-0.220,39.6
834500,0.52,893,0.55,894,404,2,-0.224,39.6
834750,0.52,893,0.55,894,404,2,-0.198,39.6
835000,0.52,893,0.55,897,404,2,-0.160,39.6
835250,0.53,895,0.55,897,404,2,-0.158,39.6
835500,0.53,895,0.55,897,404,2,-0.205,39.6
835750,0.53,895,0.55,897,404,2,-0.262,39.6
836000,0.53,898,0.55,900,404,2,-0.275,39.6
836250,0.54,898,0.55,900,404,2,-0.252,39.6
836500,0.54,898,0.57,900,403,2,-0.226,39.6
836750,0.54,898,0.57,900,403,2,-0.216,39.6
837000,0.54,900,0.57,902,403,2,-0.207,39.6
837250,0.54,900,0.57,902,403,2,-0.207,39.6
837500,0.54,900,0.57,902,403,2,-0.215,39.6
837750,0.54,900,0.57,902,403,2,-0.241,39.6
838000,0.53,903,0.57,904,403,2,-0.246,39.6
838250,0.53,903,0.57,904,403,2,-0.225,39.6
838500,0.53,903,0.57,904,403,2,-0.172,39.6
838750,0.54,903,0.57,906,403,2,-0.150,39.6
839000,0.54,904,0.57,906,403,2,-0.174,39.6
839250,0.54,904,0.57,906,403,2,-0.215,39.6
839500,0.54,904,0.57,906,403,2,-0.247,39.6
839750,0.54,904,0.57,909,403,2,-0.254,39.6
840000,0.54,907,0.57,909,403,2,-0.250,39.6
840250,0.54,907,0.58,909,403,2,-0.242,39.6
840500,0.54,907,0.58,909,403,2,-0.209,39.6
840750,0.54,908,0.58,911,403,2,-0.193,39.6
841000,0.55,908,0.58,911,403,2,-0.207,39.6
841250,0.55,908,0.57,911,403,2,-0.243,39.6
841500,0.55,908,0.57,911,403,2,-0.261,39.6
841750,0.54,908,0.57,914,403,2,-0.234,39.6
842000,0.54,911,0.57,914,403,2,-0.209,39.6
842250,0.55,911,0.57,914,403,2,-0.188,39.6
842500,0.55,911,0.57,914,403,2,-0.182,39.6
842750,0.55,914,0.57,916,403,2,-0.194,39.6
843000,0.55,914,0.57,916,403,2,-0.204,39.6
843250,0.55,914,0.57,916,403,2,-0.250,39.6
843500,0.55,914,0.57,918,403,2,-0.282,39.6
843750,0.55,915,0.57,918,403,2,-0.268,39.6
844000,0.55,915,0.59,918,403,2,-0.231,39.6
844250,0.55,915,0.59,918,403,2,-0.188,39.6
844500,0.55,919,0.59,920,403,2,-0.201,39.6
844750,0.55,919,0.59,920,403,2,-0.232,39.6
845000,0.55,919,0.58,920,403,2,-0.237,39.6
845250,0.55,919,0.58,920,403,2,-0.241,39.6
845500,0.55,921,0.58,922,403,2,-0.230,39.6
845750,0.55,921,0.58,922,403,2,-0.238,39.6
846000,0.55,921,0.61,922,403,2,-0.196,39.6
846250,0.55,921,0.61,922,403,2,-0.163,39.6
846500,0.56,923,0.61,925,403,2,-0.169,39.6
846750,0.56,923,0.61,925,403,2,-0.217,39.6
847000,0.55,923,0.58,925,403,2,-0.282,39.6
847250,0.55,923,0.58,925,403,2,-0.285,39.6
847500,0.55,926,0.58,927,403,2,-0.255,39.6
847750,0.56,926,0.58,927,403,2,-0.239,39.6
848000,0.57,926,0.58,927,403,2,-0.224,39.6
848250,0.57,926,0.58,927,403,2,-0.228,39.6
848500,0.57,928,0.58,930,403,2,-0.231,39.6
848750,0.57,928,0.56,930,403,2,-0.238,39.6
849000,0.57,928,0.56,930,403,2,-0.272,39.6
849250,0.57,928,0.56,930,403,2,-0.256,39.6
849500,0.57,931,0.56,932,403,2,-0.231,39.6
849750,0.57,931,0.58,932,403,2,-0.184,39.6
850000,0.58,931,0.58,932,403,2,-0.161,39.6
850250,0.58,931,0.58,932,403,2,-0.206,39.6
850500,0.58,933,0.58,934,403,2,-0.233,39.6
850750,0.58,933,0.56,934,403,2,-0.270,39.6
851000,0.58,933,0.56,934,403,2,-0.274,39.6
851250,0.58,934,0.56,937,403,2,-0.275,39.6
851500,0.59,934,0.56,937,403,2,-0.260,39.6
851750,0.59,934,0.56,937,403,2,-0.215,39.6
852000,0.59,934,0.56,937,403,2,-0.208,39.6
852250,0.59,937,0.56,939,403,2,-0.219,39.6
852500,0.58,937,0.56,939,403,2,-0.256,39.6
852750,0.58,937,0.53,939,403,2,-0.279,39.6
853000,0.58,937,0.53,939,403,2,-0.241,39.6
853250,0.58,939,0.53,941,403,2,-0.221,39.6
853500,0.59,939,0.53,941,403,2,-0.206,39.6
853750,0.59,939,0.56,941,403,2,-0.189,39.6
854000,0.58,939,0.56,944,403,2,-0.206,39.6
854250,0.58,942,0.56,944,403,2,-0.219,39.6
854500,0.58,942,0.56,944,403,2,-0.265,39.6
854750,0.58,942,0.56,944,403,2,-0.295,39.6
855000,0.58,942,0.56,944,403,2,-0.269,39.6
855250,0.58,945,0.56,946,403,2,-0.238,39.6
855500,0.58,945,0.56,946,403,2,-0.197,39.6
855750,0.58,945,0.56,946,403,2,-0.222,39.6
856000,0.58,946,0.56,948,403,2,-0.239,39.6
856250,0.58,946,0.56,948,403,2,-0.241,39.6
856500,0.58,946,0.54,948,403,2,-0.246,39.6
856750,0.58,946,0.54,948,403,2,-0.227,39.6
857000,0.58,949,0.54,951,403,2,-0.234,39.6
857250,0.58,949,0.54,951,403,2,-0.198,39.6
857500,0.58,949,0.56,951,403,2,-0.166,39.6
857750,0.58,949,0.56,951,403,2,-0.189,39.6
858000,0.58,951,0.56,953,403,2,-0.239,39.6
858250,0.58,951,0.56,953,403,2,-0.282,39.6
858500,0.58,951,0.54,953,403,2,-0.276,39.6
858750,0.58,951,0.54,955,403,2,-0.246,39.6
859000,0.58,953,0.54,955,403,2,-0.227,39.6
859250,0.58,953,0.54,955,403,2,-0.211,39.6
859500,0.57,953,0.54,955,403,2,-0.221,39.6
859750,0.57,953,0.54,958,403,2,-0.225,39.6
860000,0.57,956,0.54,958,403,2,-0.233,39.6
860250,0.57,956,0.54,958,403,2,-0.269,39.6
860500,0.57,956,0.54,958,403,2,-0.248,39.6
860750,0.57,958,0.54,960,403,2,-0.212,39.6
861000,0.58,958,0.54,960,403,2,-0.174,39.6
861250,0.58,958,0.54,960,403,2,-0.162,39.6
861500,0.58,958,0.54,960,403,2,-0.214,39.6
861750,0.57,961,0.54,963,403,2,-0.234,39.6
862000,0.57,961,0.54,963,404,2,-0.266,39.6
862250,0.57,961,0.54,963,404,2,-0.265,39.6
862500,0.57,961,0.54,963,404,2,-0.261,39.6
862750,0.57,964,0.54,965,404,2,-0.238,39.6
863000,0.57,964,0.54,965,404,2,-0.201,39.6
863250,0.57,964,0.54,965,404,2,-0.200,39.6
863500,0.57,964,0.54,965,404,2,-0.228,39.6
863750,0.57,965,0.54,967,404,2,-0.254,39.6
864000,0.57,965,0.54,967,404,2,-0.264,39.6
864250,0.57,965,0.54,967,404,2,-0.226,39.6
864500,0.57,965,0.54,969,404,2,-0.207,39.6
864750,0.57,968,0.54,969,404,2,-0.193,39.6
865000,0.57,968,0.54,969,404,2,-0.181,39.6
865250,0.57,968,0.54,969,404,2,-0.208,39.6
865500,0.57,969,0.54,972,404,2,-0.227,39.6
865750,0.57,969,0.54,972,404,2,-0.279,39.6
866000,0.57,969,0.54,972,404,2,-0.287,39.6
866250,0.57,969,0.54,972,404,2,-0.248,39.6
866500,0.57,972,0.54,974,404,2,-0.215,39.6
866750,0.57,972,0.54,974,404,2,-0.186,39.6
867000,0.57,972,0.54,974,404,2,-0.217,39.6
867250,0.56,972,0.54,974,404,2,-0.238,39.6
867500,0.56,975,0.54,976,404,2,-0.238,39.6
867750,0.57,975,0.54,976,404,2,-0.235,39.6
868000,0.57,975,0.54,976,404,2,-0.232,39.6
868250,0.57,975,0.54,976,404,2,-0.216,39.6
868500,0.57,977,0.54,979,404,2,-0.182,39.6
868750,0.56,977,0.55,979,404,2,-0.154,39.6
869000,0.56,977,0.55,979,404,2,-0.191,39.6
869250,0.56,977,0.55,981,404,2,-0.238,39.6
869500,0.55,980,0.55,981,404,2,-0.276,39.6
869750,0.55,980,0.56,981,404,2,-0.266,39.6
870000,0.55,980,0.56,981,404,2,-0.223,39.6
870250,0.55,980,0.56,981,404,2,-0.215,39.6
870500,0.55,983,0.56,984,404,2,-0.206,39.6
870750,0.55,983,0.56,984,404,2,-0.206,39.6
871000,0.55,983,0.56,984,404,2,-0.217,39.6
871250,0.55,984,0.56,986,404,2,-0.218,39.6
871500,0.55,984,0.56,986,404,2,-0.254,39.6
871750,0.55,984,0.56,986,404,2,-0.238,39.6
872000,0.55,984,0.56,986,404,2,-0.199,39.6
872250,0.55,987,0.56,988,404,2,-0.161,39.6
872500,0.55,987,0.56,988,404,2,-0.171,39.6
872750,0.55,987,0.56,988,404,2,-0.215,39.6
873000,0.55,987,0.56,988,404,2,-0.241,39.6
873250,0.55,988,0.56,991,404,2,-0.265,39.6
873500,0.55,988,0.56,991,404,2,-0.262,39.6
873750,0.55,988,0.56,991,404,2,-0.252,39.6
874000,0.55,988,0.56,993,404,2,-0.231,39.6
874250,0.55,991,0.56,993,404,2,-0.202,39.6
874500,0.55,991,0.56,993,404,2,-0.198,39.6
874750,0.55,991,0.56,993,404,2,-0.229,39.6
875000,0.55,991,0.56,995,404,2,-0.257,39.6
875250,0.55,993,0.56,995,404,2,-0.248,39.6
875500,0.55,993,0.56,995,404,2,-0.215,39.6
875750,0.55,993,0.56,995,404,2,-0.191,39.6
876000,0.55,996,0.56,997,404,2,-0.187,39.6
876250,0.55,996,0.56,997,404,2,-0.186,39.6
876500,0.55,996,0.56,997,404,2,-0.215,39.6
876750,0.56,996,0.56,997,404,2,-0.237,39.6
877000,0.56,998,0.56,1000,404,2,-0.281,39.6
877250,0.56,998,0.56,1000,404,2,-0.285,39.6
877500,0.56,998,0.57,1000,404,2,-0.243,39.6
877750,0.56,998,0.57,1000,404,2,-0.203,39.6
878000,0.56,1000,0.57,1002,404,2,-0.190,39.6
878250,0.56,1000,0.57,1002,404,2,-0.211,39.6
878500,0.56,1000,0.56,1002,404,2,-0.242,39.6
878750,0.56,1000,0.56,1004,404,2,-0.244,39.6
879000,0.56,1003,0.56,1004,404,2,-0.231,39.6
879250,0.56,1003,0.57,1004,404,2,-0.231,39.6
879500,0.57,1003,0.57,1004,404,2,-0.214,39.6
879750,0.57,1004,0.57,1007,404,2,-0.178,39.6
880000,0.57,1004,0.57,1007,404,2,-0.167,39.6
880250,0.57,1004,0.57,1007,404,2,-0.206,39.6
880500,0.57,1004,0.57,1007,404,2,-0.270,39.6
880750,0.57,1008,0.57,1009,404,2,-0.288,39.6
881000,0.57,1008,0.57,1009,404,2,-0.267,39.6
881250,0.57,1008,0.57,1009,404,2,-0.232,39.6
881500,0.57,1008,0.57,1009,404,2,-0.218,39.6
881750,0.57,1010,0.57,1012,404,2,-0.221,39.6
